Record ID,Employee ID,Employee Name,Team,Process,Date,Shift,Records Received,Records Processed,Records Pending,Errors,Rework,SLA Target,SLA Achieved,Processing Time,Working Hours,Quality Score,Attendance,Status
REC001044,EMP004,Employee 004,Team A,Document Verification,2026-07-27,Night,125,76,49,3,2,95,69,4.24,8.0,96.08,Present,Partial
REC001045,EMP005,Employee 005,Team A,Document Verification,2026-07-27,Night,212,129,83,2,2,95,127,3.73,8.0,98.45,Present,Partial
REC001046,EMP006,Employee 006,Team A,Document Verification,2026-07-27,Afternoon,184,112,72,7,3,95,103,5.24,8.0,93.68,Present,Partial
REC001047,EMP007,Employee 007,Team A,Document Verification,2026-07-27,General,136,83,53,4,2,95,65,5.37,8.0,94.73,Present,Partial
REC001048,EMP008,Employee 008,Team A,Document Verification,2026-07-27,General,171,104,67,3,1,95,94,6.96,8.0,96.68,Present,Partial
REC001049,EMP009,Employee 009,Team A,Document Verification,2026-07-27,General,86,52,34,6,1,95,39,6.88,8.0,88.71,Present,Partial
REC001050,EMP010,Employee 010,Team A,Document Verification,2026-07-27,General,122,77,45,1,0,95,75,6.01,4.0,99.02,Half Day,Partial
REC001051,EMP011,Employee 011,Team B,Data Entry,2026-07-27,General,132,84,48,4,3,95,80,3.41,8.0,95.28,Present,Partial
REC001052,EMP012,Employee 012,Team B,Data Entry,2026-07-27,Afternoon,183,117,66,1,3,95,108,5.47,8.0,99.23,Present,Partial
REC001053,EMP013,Employee 013,Team B,Data Entry,2026-07-27,Night,114,73,41,5,2,95,70,5.61,8.0,93.56,Present,Partial
REC001054,EMP014,Employee 014,Team B,Data Entry,2026-07-27,Morning,159,101,58,3,2,95,90,5.57,8.0,96.87,Present,Partial
REC001055,EMP015,Employee 015,Team B,Data Entry,2026-07-27,Night,73,47,26,5,1,95,36,5.63,8.0,90.29,Present,Partial
REC001056,EMP016,Employee 016,Team B,Data Entry,2026-07-27,Night,206,132,74,0,1,95,125,3.42,8.0,99.81,Present,Partial
REC001057,EMP017,Employee 017,Team B,Data Entry,2026-07-27,Afternoon,138,88,50,9,4,95,73,5.22,8.0,89.32,Present,Partial
REC001058,EMP018,Employee 018,Team B,Data Entry,2026-07-27,Morning,186,119,67,4,3,95,114,6.81,8.0,96.65,Present,Partial
REC001059,EMP019,Employee 019,Team B,Data Entry,2026-07-27,Night,177,113,64,2,3,95,111,6.19,8.0,98.08,Present,Partial
REC001060,EMP020,Employee 020,Team B,Data Entry,2026-07-27,Afternoon,75,50,25,4,1,95,43,4.83,8.0,91.71,Present,Partial
REC001061,EMP021,Employee 021,Team C,Application Processing,2026-07-27,Afternoon,150,107,43,1,3,95,102,6.73,8.0,98.78,Present,Partial
REC001062,EMP022,Employee 022,Team C,Application Processing,2026-07-27,General,158,112,46,6,1,95,101,6.36,8.0,94.69,Present,Partial
REC001063,EMP023,Employee 023,Team C,Application Processing,2026-07-27,Night,176,125,51,4,3,95,122,4.85,8.0,97.1,Present,Partial
REC001064,EMP024,Employee 024,Team C,Application Processing,2026-07-27,Night,145,103,42,3,1,95,93,5.46,8.0,96.95,Present,Partial
REC001065,EMP025,Employee 025,Team C,Application Processing,2026-07-27,Afternoon,161,114,47,4,2,95,105,4.61,8.0,96.45,Present,Partial
REC001066,EMP026,Employee 026,Team C,Application Processing,2026-07-27,Afternoon,0,0,0,0,0,95,0,3.71,0.0,97.11,Leave,Pending
REC001067,EMP027,Employee 027,Team C,Application Processing,2026-07-27,Afternoon,108,76,32,4,1,95,69,6.58,8.0,94.83,Present,Partial
REC001068,EMP028,Employee 028,Team C,Application Processing,2026-07-27,Morning,99,70,29,8,2,95,58,7.11,8.0,88.74,Present,Partial
REC001069,EMP029,Employee 029,Team C,Application Processing,2026-07-27,Morning,146,103,43,1,2,95,100,4.48,8.0,99.03,Present,Partial
REC001070,EMP030,Employee 030,Team C,Application Processing,2026-07-27,General,108,78,30,4,0,95,58,6.83,8.0,94.56,Present,Partial
REC001071,EMP031,Employee 031,Team D,Quality Review,2026-07-27,General,138,92,46,3,2,95,86,5.27,8.0,96.79,Present,Partial
REC001072,EMP032,Employee 032,Team D,Quality Review,2026-07-27,Afternoon,71,48,23,3,0,95,42,5.9,8.0,92.79,Present,Partial
REC001073,EMP033,Employee 033,Team D,Quality Review,2026-07-27,Morning,163,109,54,5,4,95,100,6.5,8.0,95.18,Present,Partial
REC001074,EMP034,Employee 034,Team D,Quality Review,2026-07-27,Night,92,61,31,6,4,95,56,3.42,8.0,90.11,Present,Partial
REC001075,EMP035,Employee 035,Team D,Quality Review,2026-07-27,Morning,113,75,38,3,2,95,70,6.71,8.0,96.44,Present,Partial
REC001076,EMP036,Employee 036,Team D,Quality Review,2026-07-27,Night,114,76,38,2,1,95,68,4.37,8.0,97.02,Present,Partial
REC001077,EMP037,Employee 037,Team D,Quality Review,2026-07-27,Afternoon,153,102,51,3,2,95,97,4.49,8.0,97.5,Present,Partial
REC001078,EMP038,Employee 038,Team D,Quality Review,2026-07-27,General,115,77,38,4,1,95,70,3.44,8.0,94.57,Present,Partial
REC001079,EMP039,Employee 039,Team D,Quality Review,2026-07-27,Morning,105,70,35,3,1,95,67,3.41,8.0,95.21,Present,Partial
REC001080,EMP040,Employee 040,Team D,Quality Review,2026-07-27,Night,71,51,20,6,0,95,41,6.87,8.0,88.34,Present,Partial
REC001081,EMP001,Employee 001,Team A,Document Verification,2026-07-28,General,105,79,26,2,0,95,75,4.98,8.0,97.08,Present,Partial
REC001082,EMP002,Employee 002,Team A,Document Verification,2026-07-28,General,85,64,21,4,2,95,60,3.65,8.0,93.67,Present,Partial
REC001083,EMP003,Employee 003,Team A,Document Verification,2026-07-28,General,132,99,33,7,1,95,92,3.72,8.0,93.17,Present,Partial
REC001084,EMP004,Employee 004,Team A,Document Verification,2026-07-28,Night,117,87,30,5,0,95,82,6.24,8.0,94.13,Present,Partial
REC001085,EMP005,Employee 005,Team A,Document Verification,2026-07-28,Night,169,127,42,1,1,95,126,5.13,8.0,99.39,Present,Partial
REC001086,EMP006,Employee 006,Team A,Document Verification,2026-07-28,Afternoon,91,68,23,3,1,95,63,5.08,8.0,95.24,Present,Partial
REC001087,EMP007,Employee 007,Team A,Document Verification,2026-07-28,General,62,47,15,3,1,95,42,6.5,8.0,93.85,Present,Partial
REC001088,EMP008,Employee 008,Team A,Document Verification,2026-07-28,General,112,84,28,6,2,95,77,3.96,8.0,93.1,Present,Partial
REC001089,EMP009,Employee 009,Team A,Document Verification,2026-07-28,General,0,0,0,0,0,95,0,8.23,0.0,88.87,Absent,Pending
REC001090,EMP010,Employee 010,Team A,Document Verification,2026-07-28,General,167,126,41,1,3,95,125,5.02,8.0,99.38,Present,Partial
REC001091,EMP011,Employee 011,Team B,Data Entry,2026-07-28,General,0,0,0,0,0,95,0,3.05,0.0,93.82,Leave,Pending
REC001092,EMP012,Employee 012,Team B,Data Entry,2026-07-28,Afternoon,179,116,63,0,1,95,109,3.02,8.0,99.64,Present,Partial
REC001093,EMP013,Employee 013,Team B,Data Entry,2026-07-28,Night,109,70,39,2,2,95,64,6.05,8.0,97.81,Present,Partial
REC001094,EMP014,Employee 014,Team B,Data Entry,2026-07-28,Morning,161,104,57,3,2,95,99,4.88,8.0,97.17,Present,Partial
REC001095,EMP015,Employee 015,Team B,Data Entry,2026-07-28,Night,110,71,39,6,2,95,63,4.96,8.0,91.69,Present,Partial
REC001096,EMP016,Employee 016,Team B,Data Entry,2026-07-28,Night,218,142,76,2,4,95,139,6.33,8.0,98.88,Present,Partial
REC001097,EMP017,Employee 017,Team B,Data Entry,2026-07-28,Afternoon,145,94,51,8,5,95,82,4.18,8.0,91.06,Present,Partial
REC001098,EMP018,Employee 018,Team B,Data Entry,2026-07-28,Morning,160,104,56,6,2,95,93,4.36,8.0,94.39,Present,Partial
REC001099,EMP019,Employee 019,Team B,Data Entry,2026-07-28,Night,166,108,58,2,2,95,102,5.89,8.0,97.97,Present,Partial
REC001100,EMP020,Employee 020,Team B,Data Entry,2026-07-28,Afternoon,113,75,38,5,2,95,57,8.09,8.0,92.7,Present,Partial
REC001101,EMP021,Employee 021,Team C,Application Processing,2026-07-28,Afternoon,151,99,52,1,2,95,92,6.26,8.0,99.24,Present,Partial
REC001102,EMP022,Employee 022,Team C,Application Processing,2026-07-28,General,133,87,46,3,1,95,82,3.01,8.0,96.92,Present,Partial
REC001103,EMP023,Employee 023,Team C,Application Processing,2026-07-28,Night,153,100,53,0,1,95,98,2.88,8.0,99.61,Present,Partial
REC001104,EMP024,Employee 024,Team C,Application Processing,2026-07-28,Night,111,73,38,3,1,95,65,4.34,8.0,95.49,Present,Partial
REC001105,EMP025,Employee 025,Team C,Application Processing,2026-07-28,Afternoon,117,77,40,3,2,95,64,3.21,8.0,96.64,Present,Partial
REC001106,EMP026,Employee 026,Team C,Application Processing,2026-07-28,Afternoon,198,130,68,2,2,95,123,6.62,8.0,98.63,Present,Partial
REC001107,EMP027,Employee 027,Team C,Application Processing,2026-07-28,Afternoon,97,64,33,4,1,95,58,5.92,8.0,94.21,Present,Partial
REC001108,EMP028,Employee 028,Team C,Application Processing,2026-07-28,Morning,90,59,31,3,2,95,51,5.13,8.0,94.43,Present,Partial
REC001109,EMP029,Employee 029,Team C,Application Processing,2026-07-28,Morning,100,65,35,2,2,95,63,5.62,4.0,97.61,Half Day,Partial
REC001110,EMP030,Employee 030,Team C,Application Processing,2026-07-28,General,107,71,36,5,2,95,54,5.35,7.5,92.47,Late,Partial
REC001111,EMP031,Employee 031,Team D,Quality Review,2026-07-28,General,82,63,19,3,1,95,56,3.09,8.0,94.67,Present,Partial
REC001112,EMP032,Employee 032,Team D,Quality Review,2026-07-28,Afternoon,53,41,12,2,1,95,33,6.85,8.0,94.08,Present,Partial
REC001113,EMP033,Employee 033,Team D,Quality Review,2026-07-28,Morning,0,0,0,0,0,95,0,6.87,0.0,96.93,Absent,Pending
REC001114,EMP034,Employee 034,Team D,Quality Review,2026-07-28,Night,117,90,27,8,5,95,78,4.66,8.0,90.96,Present,Partial
REC001115,EMP035,Employee 035,Team D,Quality Review,2026-07-28,Morning,111,85,26,4,1,95,77,3.65,8.0,95.42,Present,Partial
REC001116,EMP036,Employee 036,Team D,Quality Review,2026-07-28,Night,90,69,21,3,2,95,64,3.43,8.0,95.45,Present,Partial
REC001117,EMP037,Employee 037,Team D,Quality Review,2026-07-28,Afternoon,168,129,39,2,3,95,121,4.9,8.0,98.46,Present,Partial
REC001118,EMP038,Employee 038,Team D,Quality Review,2026-07-28,General,138,106,32,7,2,95,97,5.31,8.0,93.47,Present,Partial
REC001119,EMP039,Employee 039,Team D,Quality Review,2026-07-28,Morning,136,104,32,6,1,95,94,6.82,8.0,93.76,Present,Partial
REC001120,EMP040,Employee 040,Team D,Quality Review,2026-07-28,Night,88,66,22,5,1,95,58,4.87,7.5,93.14,Late,Partial
REC001121,EMP001,Employee 001,Team A,Document Verification,2026-07-29,General,116,92,24,6,3,95,84,3.7,8.0,94.01,Present,Partial
REC001122,EMP002,Employee 002,Team A,Document Verification,2026-07-29,General,117,94,23,6,1,95,91,4.07,8.0,93.99,Present,Partial
REC001123,EMP003,Employee 003,Team A,Document Verification,2026-07-29,General,124,99,25,5,2,95,89,3.86,8.0,94.64,Present,Partial
REC001124,EMP004,Employee 004,Team A,Document Verification,2026-07-29,Night,77,61,16,4,1,95,54,3.07,7.5,93.79,Late,Partial
REC001125,EMP005,Employee 005,Team A,Document Verification,2026-07-29,Night,152,122,30,1,1,95,120,5.78,8.0,99.41,Present,Partial
REC001126,EMP006,Employee 006,Team A,Document Verification,2026-07-29,Afternoon,87,70,17,4,1,95,63,5.62,8.0,94.55,Present,Partial
REC001127,EMP007,Employee 007,Team A,Document Verification,2026-07-29,General,74,59,15,7,2,95,44,5.37,8.0,88.06,Present,Partial
REC001128,EMP008,Employee 008,Team A,Document Verification,2026-07-29,General,124,99,25,7,2,95,93,6.29,8.0,93.01,Present,Partial
REC001129,EMP009,Employee 009,Team A,Document Verification,2026-07-29,General,80,64,16,4,1,95,54,4.31,8.0,94.16,Present,Partial
REC001130,EMP010,Employee 010,Team A,Document Verification,2026-07-29,General,118,94,24,2,1,95,90,4.27,8.0,97.46,Present,Partial
REC001131,EMP011,Employee 011,Team B,Data Entry,2026-07-29,General,150,110,40,6,2,95,102,5.21,8.0,94.89,Present,Partial
REC001132,EMP012,Employee 012,Team B,Data Entry,2026-07-29,Afternoon,162,119,43,2,2,95,114,4.17,8.0,98.49,Present,Partial
REC001133,EMP013,Employee 013,Team B,Data Entry,2026-07-29,Night,90,66,24,2,2,95,61,3.45,8.0,96.84,Present,Partial
REC001134,EMP014,Employee 014,Team B,Data Entry,2026-07-29,Morning,155,114,41,5,2,95,109,4.58,8.0,95.2,Present,Partial
REC001135,EMP015,Employee 015,Team B,Data Entry,2026-07-29,Night,90,66,24,4,1,95,60,4.43,8.0,94.67,Present,Partial
REC001136,EMP016,Employee 016,Team B,Data Entry,2026-07-29,Night,147,108,39,0,4,95,102,3.23,8.0,99.79,Present,Partial
REC001137,EMP017,Employee 017,Team B,Data Entry,2026-07-29,Afternoon,144,106,38,12,4,95,94,5.0,8.0,88.94,Present,Partial
REC001138,EMP018,Employee 018,Team B,Data Entry,2026-07-29,Morning,156,114,42,5,1,95,104,6.62,8.0,95.97,Present,Partial
REC001139,EMP019,Employee 019,Team B,Data Entry,2026-07-29,Night,179,132,47,0,5,95,131,4.1,8.0,100.0,Present,Partial
REC001140,EMP020,Employee 020,Team B,Data Entry,2026-07-29,Afternoon,77,57,20,5,1,95,43,5.62,8.0,90.92,Present,Partial
REC001141,EMP021,Employee 021,Team C,Application Processing,2026-07-29,Afternoon,136,116,20,1,4,95,110,5.38,8.0,99.18,Present,Partial
REC001142,EMP022,Employee 022,Team C,Application Processing,2026-07-29,General,101,86,15,3,1,95,76,6.23,8.0,96.29,Present,Partial
REC001143,EMP023,Employee 023,Team C,Application Processing,2026-07-29,Night,161,137,24,2,5,95,132,4.54,8.0,98.53,Present,Partial
REC001144,EMP024,Employee 024,Team C,Application Processing,2026-07-29,Night,95,81,14,5,1,95,73,3.64,8.0,93.6,Present,Partial
REC001145,EMP025,Employee 025,Team C,Application Processing,2026-07-29,Afternoon,117,100,17,6,1,95,92,5.47,8.0,94.41,Present,Partial
REC001146,EMP026,Employee 026,Team C,Application Processing,2026-07-29,Afternoon,172,147,25,1,3,95,140,5.71,8.0,99.28,Present,Partial
REC001147,EMP027,Employee 027,Team C,Application Processing,2026-07-29,Afternoon,119,101,18,3,3,95,89,4.54,8.0,96.89,Present,Partial
REC001148,EMP028,Employee 028,Team C,Application Processing,2026-07-29,Morning,83,70,13,5,1,95,61,4.76,8.0,93.18,Present,Partial
REC001149,EMP029,Employee 029,Team C,Application Processing,2026-07-29,Morning,174,149,25,3,2,95,145,3.07,8.0,97.76,Present,Partial
REC001150,EMP030,Employee 030,Team C,Application Processing,2026-07-29,General,58,50,8,5,1,95,45,7.38,8.0,89.83,Present,Partial
REC001151,EMP031,Employee 031,Team D,Quality Review,2026-07-29,General,95,102,0,3,2,95,92,3.59,8.0,96.82,Present,Completed
REC001152,EMP032,Employee 032,Team D,Quality Review,2026-07-29,Afternoon,43,46,0,4,1,95,35,5.74,8.0,91.87,Present,Completed
REC001153,EMP033,Employee 033,Team D,Quality Review,2026-07-29,Morning,99,108,0,4,3,95,95,3.15,8.0,96.33,Present,Completed
REC001154,EMP034,Employee 034,Team D,Quality Review,2026-07-29,Night,70,76,0,7,3,95,67,3.95,8.0,91.22,Present,Completed
REC001155,EMP035,Employee 035,Team D,Quality Review,2026-07-29,Morning,83,90,0,3,1,95,87,5.81,8.0,96.14,Present,Completed
REC001156,EMP036,Employee 036,Team D,Quality Review,2026-07-29,Night,64,69,0,4,1,95,63,5.14,8.0,93.68,Present,Completed
REC001157,EMP037,Employee 037,Team D,Quality Review,2026-07-29,Afternoon,138,149,0,1,4,95,136,2.52,8.0,99.53,Present,Completed
REC001158,EMP038,Employee 038,Team D,Quality Review,2026-07-29,General,91,98,0,4,1,95,88,6.19,8.0,96.33,Present,Completed
REC001159,EMP039,Employee 039,Team D,Quality Review,2026-07-29,Morning,77,83,0,3,1,95,75,5.24,8.0,96.92,Present,Completed
REC001160,EMP040,Employee 040,Team D,Quality Review,2026-07-29,Night,56,62,0,7,0,95,47,4.75,8.0,88.06,Present,Completed
REC001161,EMP001,Employee 001,Team A,Document Verification,2026-07-30,General,91,63,28,4,2,95,58,3.62,8.0,93.49,Present,Partial
REC001162,EMP002,Employee 002,Team A,Document Verification,2026-07-30,General,120,83,37,3,3,95,74,6.27,8.0,96.97,Present,Partial
REC001163,EMP003,Employee 003,Team A,Document Verification,2026-07-30,General,147,103,44,2,3,95,99,5.19,8.0,97.67,Present,Partial
REC001164,EMP004,Employee 004,Team A,Document Verification,2026-07-30,Night,142,99,43,5,1,95,87,4.72,8.0,94.78,Present,Partial
REC001165,EMP005,Employee 005,Team A,Document Verification,2026-07-30,Night,129,90,39,2,1,95,87,3.16,8.0,98.2,Present,Partial
REC001166,EMP006,Employee 006,Team A,Document Verification,2026-07-30,Afternoon,142,99,43,5,2,95,89,6.77,8.0,94.49,Present,Partial
REC001167,EMP007,Employee 007,Team A,Document Verification,2026-07-30,General,99,69,30,6,1,95,53,4.87,8.0,91.69,Present,Partial
REC001168,EMP008,Employee 008,Team A,Document Verification,2026-07-30,General,142,99,43,5,2,95,94,5.75,8.0,94.82,Present,Partial
REC001169,EMP009,Employee 009,Team A,Document Verification,2026-07-30,General,79,55,24,6,0,95,45,4.31,8.0,88.78,Present,Partial
REC001170,EMP010,Employee 010,Team A,Document Verification,2026-07-30,General,177,124,53,1,1,95,122,2.99,8.0,99.42,Present,Partial
REC001171,EMP011,Employee 011,Team B,Data Entry,2026-07-30,General,105,71,34,4,1,95,67,6.95,8.0,94.33,Present,Partial
REC001172,EMP012,Employee 012,Team B,Data Entry,2026-07-30,Afternoon,207,141,66,2,2,95,133,5.54,8.0,98.67,Present,Partial
REC001173,EMP013,Employee 013,Team B,Data Entry,2026-07-30,Night,128,87,41,2,0,95,80,3.86,8.0,97.38,Present,Partial
REC001174,EMP014,Employee 014,Team B,Data Entry,2026-07-30,Morning,146,99,47,5,3,95,88,5.55,8.0,94.7,Present,Partial
REC001175,EMP015,Employee 015,Team B,Data Entry,2026-07-30,Night,62,42,20,3,1,95,37,7.25,8.0,92.58,Present,Partial
REC001176,EMP016,Employee 016,Team B,Data Entry,2026-07-30,Night,140,96,44,2,2,95,93,5.27,8.0,97.56,Present,Partial
REC001177,EMP017,Employee 017,Team B,Data Entry,2026-07-30,Afternoon,155,106,49,10,5,95,93,4.05,8.0,90.17,Present,Partial
REC001178,EMP018,Employee 018,Team B,Data Entry,2026-07-30,Morning,150,102,48,3,3,95,93,5.45,8.0,96.8,Present,Partial
REC001179,EMP019,Employee 019,Team B,Data Entry,2026-07-30,Night,196,134,62,3,4,95,132,5.35,8.0,98.12,Present,Partial
REC001180,EMP020,Employee 020,Team B,Data Entry,2026-07-30,Afternoon,114,79,35,7,2,95,65,6.1,8.0,91.21,Present,Partial
REC001181,EMP021,Employee 021,Team C,Application Processing,2026-07-30,Afternoon,185,112,73,2,1,95,107,5.88,8.0,98.6,Present,Partial
REC001182,EMP022,Employee 022,Team C,Application Processing,2026-07-30,General,107,65,42,4,0,95,58,3.98,8.0,93.63,Present,Partial
REC001183,EMP023,Employee 023,Team C,Application Processing,2026-07-30,Night,168,101,67,1,1,95,98,4.14,8.0,98.68,Present,Partial
REC001184,EMP024,Employee 024,Team C,Application Processing,2026-07-30,Night,139,84,55,3,2,95,81,3.55,8.0,96.51,Present,Partial
REC001185,EMP025,Employee 025,Team C,Application Processing,2026-07-30,Afternoon,116,70,46,3,1,95,61,4.96,8.0,95.15,Present,Partial
REC001186,EMP026,Employee 026,Team C,Application Processing,2026-07-30,Afternoon,215,130,85,2,2,95,123,3.99,8.0,98.55,Present,Partial
REC001187,EMP027,Employee 027,Team C,Application Processing,2026-07-30,Afternoon,0,0,0,0,0,95,0,6.77,0.0,97.2,Leave,Pending
REC001188,EMP028,Employee 028,Team C,Application Processing,2026-07-30,Morning,125,75,50,5,1,95,63,8.09,8.0,92.98,Present,Partial
REC001189,EMP029,Employee 029,Team C,Application Processing,2026-07-30,Morning,210,127,83,1,4,95,121,5.99,8.0,99.23,Present,Partial
REC001190,EMP030,Employee 030,Team C,Application Processing,2026-07-30,General,114,71,43,4,1,95,63,5.08,8.0,94.51,Present,Partial
REC001191,EMP031,Employee 031,Team D,Quality Review,2026-07-30,General,114,105,9,3,2,95,93,3.5,8.0,96.86,Present,Partial
REC001192,EMP032,Employee 032,Team D,Quality Review,2026-07-30,Afternoon,66,61,5,7,1,95,52,5.72,8.0,89.32,Present,Partial
REC001193,EMP033,Employee 033,Team D,Quality Review,2026-07-30,Morning,123,113,10,6,3,95,107,3.96,8.0,94.33,Present,Partial
REC001194,EMP034,Employee 034,Team D,Quality Review,2026-07-30,Night,107,98,9,12,5,95,89,4.0,8.0,87.34,Present,Partial
REC001195,EMP035,Employee 035,Team D,Quality Review,2026-07-30,Morning,112,103,9,5,2,95,98,6.84,8.0,94.99,Present,Partial
REC001196,EMP036,Employee 036,Team D,Quality Review,2026-07-30,Night,101,93,8,2,2,95,86,5.76,8.0,97.47,Present,Partial
REC001197,EMP037,Employee 037,Team D,Quality Review,2026-07-30,Afternoon,106,98,8,0,1,95,91,5.42,8.0,99.82,Present,Partial
REC001198,EMP038,Employee 038,Team D,Quality Review,2026-07-30,General,101,93,8,4,3,95,85,6.17,8.0,95.93,Present,Partial
REC001199,EMP039,Employee 039,Team D,Quality Review,2026-07-30,Morning,78,71,7,4,2,95,65,5.38,8.0,94.8,Present,Partial
REC001200,EMP040,Employee 040,Team D,Quality Review,2026-07-30,Night,4,5,0,1,0,95,4,5.69,0.0,88.22,Leave,Completed
REC001201,EMP001,Employee 001,Team A,Document Verification,2026-07-31,General,110,99,11,3,2,95,92,5.18,8.0,96.85,Present,Partial
REC001202,EMP002,Employee 002,Team A,Document Verification,2026-07-31,General,103,92,11,4,3,95,81,3.19,8.0,95.95,Present,Partial
REC001203,EMP003,Employee 003,Team A,Document Verification,2026-07-31,General,103,92,11,6,1,95,82,5.69,8.0,93.96,Present,Partial
REC001204,EMP004,Employee 004,Team A,Document Verification,2026-07-31,Night,95,85,10,4,3,95,76,4.24,8.0,95.3,Present,Partial
REC001205,EMP005,Employee 005,Team A,Document Verification,2026-07-31,Night,110,99,11,0,3,95,96,4.68,8.0,99.95,Present,Partial
REC001206,EMP006,Employee 006,Team A,Document Verification,2026-07-31,Afternoon,118,106,12,5,1,95,97,3.61,8.0,95.4,Present,Partial
